Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
01-04-2025,Madhya Pradesh,Raisen,464551,291,39,12
01-04-2025,Karnataka,Bengaluru,560049,183,25,15
01-04-2025,Gujarat,Mahesana,384001,120,15,25
01-04-2025,Rajasthan,Churu,331403,316,141,12
01-04-2025,Karnataka,Bengaluru,560061,194,23,16
01-04-2025,Bihar,West Champaran,845103,123,188,15
01-04-2025,Madhya Pradesh,Guna,473001,523,88,20
01-04-2025,Assam,Golaghat,785611,52,56,14
01-04-2025,Assam,Kamrup,781380,86,17,14
01-04-2025,Assam,Charaideo,785689,22,10,58
01-04-2025,Uttar Pradesh,Aligarh,202001,1066,643,58
01-04-2025,Rajasthan,Alwar,301405,138,37,13
01-04-2025,Gujarat,Chhotaudepur,391165,64,47,40
01-04-2025,Meghalaya,South Garo Hills,794103,29,147,97
01-04-2025,Assam,Cachar,788120,123,35,18
01-04-2025,Karnataka,Bengaluru,560097,162,21,16
01-04-2025,Uttar Pradesh,Kanpur Dehat,209307,43,38,11
01-04-2025,Rajasthan,Jalor,343001,189,63,11
01-04-2025,Maharashtra,Hingoli,431701,133,11,20
01-04-2025,Assam,Kamrup Metro,781001,23,37,20
01-04-2025,Meghalaya,East Khasi Hills,793005,60,215,66
01-04-2025,Assam,Nalbari,781337,15,11,23
01-04-2025,Rajasthan,Jaipur,302004,209,54,31
01-04-2025,Rajasthan,Jaipur,303012,144,37,11
01-04-2025,Gujarat,Patan,385340,144,47,27
01-04-2025,Telangana,Hyderabad,500059,160,22,10
01-04-2025,Bihar,East Champaran,845415,148,193,12
01-04-2025,Tamil Nadu,Kancheepuram,600100,148,56,10
01-04-2025,Uttar Pradesh,Varanasi,221011,52,81,30
01-04-2025,Bihar,Patna,800006,26,147,42
01-04-2025,Uttar Pradesh,Kanpur Dehat,209204,81,58,23
01-04-2025,Assam,Kamrup Metro,781005,20,31,10
01-04-2025,Assam,Kamrup,781125,24,17,11
01-04-2025,Bihar,Patna,800007,49,158,25
01-04-2025,Uttar Pradesh,Kanpur Nagar,208011,121,121,10
01-04-2025,Jharkhand,Lohardaga,835302,187,104,17
01-04-2025,Uttar Pradesh,Ambedkar Nagar,224122,159,143,10
01-04-2025,Assam,Marigaon,782127,122,76,11
01-04-2025,Assam,Udalguri,784514,68,38,12
01-04-2025,Assam,Sonitpur,784111,22,50,18
01-04-2025,Maharashtra,Thane,421302,545,186,17
01-04-2025,Meghalaya,West Jaintia Hills,793150,382,792,375
01-04-2025,Madhya Pradesh,Indore,452009,217,62,11
01-04-2025,Gujarat,Gir Somnath,362720,190,21,33
01-04-2025,Gujarat,Mahesana,384315,150,18,16
01-04-2025,Gujarat,Gir Somnath,362150,149,24,17
01-04-2025,Gujarat,Gir Somnath,362510,157,31,11
01-04-2025,Assam,Darrang,784116,119,67,64
01-04-2025,Assam,Kamrup,781102,126,55,13
01-04-2025,Rajasthan,Jalor,343041,278,251,13
01-04-2025,Tamil Nadu,Madurai,625017,94,10,11
01-04-2025,Punjab,Ludhiana,141007,374,110,25
01-04-2025,Uttar Pradesh,Pilibhit,262122,598,260,20
01-04-2025,Madhya Pradesh,Ashok Nagar,473335,125,29,22
01-04-2025,Delhi,Shahdara,110032,208,98,13
01-04-2025,West Bengal,Alipurduar,736182,20,27,11
01-04-2025,Meghalaya,North Garo Hills,794110,19,119,44
01-04-2025,Assam,Hailakandi,788163,99,59,35
01-04-2025,Gujarat,Jamnagar,361005,115,19,17
01-04-2025,Gujarat,Gandhinagar,382355,45,18,24
01-04-2025,Haryana,Faridabad,121002,244,75,10
01-04-2025,Madhya Pradesh,Chhatarpur,471313,185,75,10
01-04-2025,Uttar Pradesh,Maharajganj,273305,141,176,13
01-04-2025,West Bengal,Darjeeling,734010,81,49,17
01-04-2025,Gujarat,Gandhinagar,382305,113,12,14
01-04-2025,Assam,Cachar,788009,46,23,19
01-04-2025,Assam,Dibrugarh,785675,30,22,24
01-04-2025,Assam,Dhemaji,787060,126,100,25
01-04-2025,Assam,North Cachar Hills,788831,19,45,13
01-04-2025,Madhya Pradesh,Vidisha,464228,216,62,19
01-04-2025,Karnataka,Bengaluru,560005,70,13,13
01-04-2025,West Bengal,Jalpaiguri,735135,122,45,26
01-04-2025,Mizoram,Champhai,796321,275,76,17
01-04-2025,Meghalaya,East Khasi Hills,793112,29,83,18
01-04-2025,Jharkhand,Ranchi,834001,187,174,21
01-04-2025,Uttar Pradesh,Bahraich,271851,158,117,14
01-04-2025,Uttar Pradesh,Sitapur,261204,283,202,11
01-04-2025,Gujarat,Dahod,389382,26,21,55
01-04-2025,Assam,Karbi Anglong,782470,54,88,36
01-04-2025,Gujarat,Surat,394107,169,69,32
01-04-2025,Karnataka,Kalaburagi,585104,560,31,17
01-04-2025,Madhya Pradesh,Dhar,454660,101,27,10
01-04-2025,Maharashtra,Nanded,431806,59,11,22
01-04-2025,Gujarat,Gir Somnath,362725,60,12,11
01-04-2025,Gujarat,Banaskantha,385320,91,59,94
01-04-2025,Gujarat,Banaskantha,385545,75,83,61
01-04-2025,Gujarat,Surendra Nagar,363520,154,66,29
01-04-2025,Karnataka,Bengaluru,560036,204,34,29
01-04-2025,West Bengal,Nadia,741502,204,33,11
01-04-2025,Gujarat,Valsad,396001,135,21,10
01-04-2025,Punjab,Ludhiana,141013,85,19,10
01-04-2025,Jharkhand,Pakur,816107,579,372,11
01-04-2025,Madhya Pradesh,Ashok Nagar,473443,141,57,15
01-04-2025,Bihar,West Champaran,845306,120,184,20
01-04-2025,Uttar Pradesh,Shahjahanpur,242127,208,219,16
01-04-2025,Assam,Baksa,781315,114,32,18
01-04-2025,Assam,Jorhat,785112,25,12,43
01-04-2025,Bihar,West Champaran,845101,300,402,11
01-04-2025,Bihar,Patna,801503,119,243,20
01-04-2025,Uttar Pradesh,Meerut,250001,561,295,11
01-04-2025,Gujarat,Gir Somnath,362265,127,20,17
01-04-2025,Uttar Pradesh,Balrampur,271205,125,140,10
01-04-2025,Rajasthan,Kota,325004,37,17,14
01-04-2025,Bihar,Patna,800020,40,168,29
01-04-2025,Gujarat,Chhotaudepur,391160,60,28,13
01-04-2025,Assam,Cachar,788030,110,51,41
01-04-2025,Assam,Tinsukia,786174,34,50,20
01-04-2025,Maharashtra,Thane,421004,100,30,11
01-04-2025,Madhya Pradesh,Bhind,477116,142,60,32
01-04-2025,Madhya Pradesh,Dewas,455001,427,65,10
01-04-2025,Bihar,Vaishali,844504,270,217,10
01-04-2025,Bihar,Purnia,854304,517,276,21
01-04-2025,Gujarat,Banaskantha,385550,96,67,37
01-04-2025,Assam,Cachar,788101,77,46,14
01-04-2025,Assam,Sonitpur,784507,25,19,11
01-04-2025,Assam,North Cachar Hills,788819,50,41,24
01-04-2025,Uttar Pradesh,Banda,210001,250,177,30
01-04-2025,Madhya Pradesh,Shivpuri,473551,193,105,51
01-04-2025,Rajasthan,Jaipur,302016,282,69,21
01-04-2025,Gujarat,Kachchh,370140,53,17,27
01-04-2025,Uttar Pradesh,Kanpur Nagar,208001,438,332,62
01-04-2025,Bihar,East Champaran,845305,73,112,17
01-04-2025,Gujarat,Dahod,389155,65,42,57
01-04-2025,Uttar Pradesh,Saharanpur,247341,363,97,10
01-04-2025,Karnataka,Bengaluru,560032,311,46,25
01-04-2025,Assam,Chirang,783373,40,29,27
01-04-2025,Haryana,Gurgaon,122002,68,47,14
01-04-2025,Uttar Pradesh,Lucknow,226003,297,270,27
01-04-2025,Gujarat,Dahod,389180,104,183,110
01-04-2025,Gujarat,Navsari,396445,133,10,33
01-04-2025,Assam,Charaideo,785690,26,18,60
01-04-2025,Uttar Pradesh,Lucknow,226005,83,92,23
01-04-2025,Assam,Kamrup Metro,781025,33,71,21
01-04-2025,Assam,Darrang,784125,114,69,54
01-04-2025,Gujarat,Vadodara,390019,176,82,39
01-04-2025,Rajasthan,Jalor,343029,207,84,41
01-04-2025,Uttar Pradesh,Bahraich,271881,128,187,16
01-04-2025,Assam,Tinsukia,786183,28,10,29
01-04-2025,Assam,Udalguri,784114,47,29,36
01-04-2025,Assam,Kamrup,781135,22,22,16
01-04-2025,Rajasthan,Jaipur,302012,781,198,21
01-04-2025,Bihar,Saran,841311,143,174,10
01-04-2025,Madhya Pradesh,Morena,476221,122,63,13
01-04-2025,Meghalaya,East Khasi Hills,793113,50,239,78
01-04-2025,Assam,Goalpara,783120,34,43,38
01-04-2025,Bihar,Sitamarhi,843313,98,76,13
01-04-2025,Uttar Pradesh,Lucknow,226018,51,62,12
01-04-2025,Madhya Pradesh,Bhind,477441,90,32,14
01-04-2025,Gujarat,Arvalli,383350,68,18,11
01-04-2025,Assam,Udalguri,784113,20,18,13
01-04-2025,Bihar,East Champaran,845304,273,190,13
01-04-2025,Gujarat,Bhavnagar,364002,165,14,11
01-04-2025,West Bengal,Uttar Dinajpur,733123,158,29,10
01-04-2025,Tamil Nadu,Thanjavur,614602,35,10,11
01-04-2025,Meghalaya,East Khasi Hills,793008,16,195,85
01-04-2025,Nagaland,Peren,797110,201,331,12
01-04-2025,Maharashtra,Nagpur,440027,81,14,10
01-04-2025,Assam,Baksa,781368,46,71,30
01-04-2025,Telangana,Hyderabad,500013,92,10,12
01-04-2025,Assam,Golaghat,785613,24,36,30
01-04-2025,Karnataka,Bengaluru,560045,383,31,15
01-04-2025,Madhya Pradesh,Vidisha,464221,454,57,23
01-04-2025,Assam,Karbi Anglong,782460,40,123,27
01-04-2025,Assam,Kamrup Metro,781016,15,24,16
01-04-2025,Madhya Pradesh,Dhar,454010,42,15,22
01-04-2025,Gujarat,Dahod,389151,289,237,18
01-04-2025,Meghalaya,West Garo Hills,794002,134,344,199
01-04-2025,Assam,Hojai,782435,205,60,29
01-04-2025,Bihar,Sitamarhi,843315,102,125,18
01-04-2025,Gujarat,Chhotaudepur,391170,20,12,15
01-04-2025,Gujarat,Devbhumi Dwarka,361310,51,17,15
01-04-2025,Assam,Tinsukia,786147,23,11,14
01-04-2025,Assam,Tinsukia,786125,41,74,80
01-04-2025,Uttar Pradesh,Bulandshahr,203205,235,232,17
01-04-2025,Karnataka,Bengaluru,560083,162,30,12
01-04-2025,West Bengal,Cooch Behar,736145,54,29,12
01-04-2025,Bihar,East Champaran,845315,70,164,12
01-04-2025,Bihar,Muzaffarpur,844127,208,125,12
01-04-2025,Uttar Pradesh,Muzaffarnagar,251001,429,193,14
01-04-2025,Bihar,East Champaran,845303,130,466,23
01-04-2025,Rajasthan,Jodhpur,342306,219,90,13
01-04-2025,West Bengal,Darjeeling,734013,49,18,13
01-04-2025,Gujarat,Banaskantha,385535,367,253,120
01-04-2025,Gujarat,Valsad,396065,346,83,80
01-04-2025,Bihar,Sitamarhi,843324,627,378,162
01-04-2025,Gujarat,Banaskantha,385135,35,31,22
01-04-2025,Maharashtra,Nagpur,440034,192,13,20
01-04-2025,Meghalaya,North Garo Hills,783134,22,162,45
01-04-2025,Assam,Golaghat,785612,59,73,16
01-04-2025,Nagaland,Chumukedima,797103,16,57,13
01-04-2025,Assam,Tinsukia,786601,22,23,19
01-04-2025,Rajasthan,Jalor,307029,114,44,13
01-04-2025,Gujarat,Ahmedabad,382150,77,26,19
01-04-2025,Rajasthan,Dholpur,328001,236,108,16
01-04-2025,Uttar Pradesh,Gorakhpur,273007,77,114,12
01-04-2025,Gujarat,Tapi,394370,68,12,13
01-04-2025,Delhi,South Delhi,110074,253,102,10
01-04-2025,Uttar Pradesh,Baghpat,250611,311,224,18
01-04-2025,Nagaland,Tuensang,798612,173,296,34
01-04-2025,Uttar Pradesh,Fatehpur,212635,166,136,10
01-04-2025,Meghalaya,South West Khasi Hills,793119,44,111,38
01-04-2025,Gujarat,Mahisagar,389230,110,12,16
01-04-2025,Rajasthan,Jodhpur,342001,770,191,31
01-04-2025,Gujarat,Surendra Nagar,363310,145,52,42
01-04-2025,Chhattisgarh,Bijapur,494447,83,66,66
01-04-2025,Assam,Jorhat,785634,42,38,22
01-04-2025,Assam,Jorhat,785635,42,36,39
01-04-2025,Assam,Karimganj,788723,155,77,15
01-04-2025,Uttar Pradesh,Bahraich,271903,87,146,24
01-04-2025,Uttar Pradesh,Bahraich,271801,219,131,24
01-04-2025,Uttar Pradesh,Bahraich,271870,43,41,15
01-04-2025,Karnataka,Yadgir,585290,242,45,11
01-04-2025,Uttar Pradesh,Lucknow,226021,165,114,11
01-04-2025,Assam,Cachar,788118,14,16,19
01-04-2025,Assam,Darrang,784146,90,47,36
01-04-2025,Rajasthan,Jaipur,302002,367,64,26
01-04-2025,Gujarat,Rajkot,360002,279,65,43
01-04-2025,Gujarat,Rajkot,360004,240,72,47
01-04-2025,West Bengal,Cooch Behar,736135,243,127,20
01-04-2025,Gujarat,Dahod,389175,39,16,11
01-04-2025,Meghalaya,East Khasi Hills,793111,40,157,44
01-04-2025,Karnataka,Bengaluru,560091,343,21,21
01-04-2025,Gujarat,Banaskantha,385566,88,54,50
01-04-2025,Assam,Bongaigaon,783384,135,47,21
01-04-2025,Meghalaya,East Jaintia Hills,793200,200,510,197
01-04-2025,Madhya Pradesh,Khargone,451331,196,43,18
01-04-2025,Gujarat,Gir Somnath,362550,70,28,11
01-04-2025,Assam,Biswanath,784176,75,66,22
01-04-2025,Assam,Marigaon,782105,89,96,20
01-04-2025,Uttarakhand,Dehradun,248001,510,138,26
01-04-2025,Gujarat,Patan,384240,62,12,20
01-04-2025,Meghalaya,East Khasi Hills,793021,29,110,62
01-04-2025,Gujarat,Kheda,387630,77,13,11
01-04-2025,Uttar Pradesh,Unnao,209861,214,118,11
01-04-2025,Uttar Pradesh,Jaunpur,222139,133,242,13
01-04-2025,Bihar,Sitamarhi,843332,102,115,27
01-04-2025,Uttar Pradesh,Bahraich,271872,26,34,12
01-04-2025,Maharashtra,Jalgaon,425001,360,53,10
01-04-2025,Rajasthan,Alwar,301001,646,172,26
01-04-2025,Gujarat,Vadodara,390022,93,20,19
01-04-2025,Gujarat,Sabarkantha,383270,79,60,32
01-04-2025,Jharkhand,Deoghar,815353,371,342,10
01-04-2025,Maharashtra,Hingoli,431512,243,22,33
01-04-2025,Gujarat,Panchmahals,389001,182,54,59
01-04-2025,Maharashtra,Ahmadnagar,413201,71,15,10
01-04-2025,Karnataka,Bengaluru,560067,158,26,39
01-04-2025,Assam,Darrang,784115,136,85,76
01-04-2025,Assam,Dhubri,783349,123,99,24
01-04-2025,Gujarat,Gandhinagar,382721,174,32,66
01-04-2025,Madhya Pradesh,Bhind,477001,391,92,27
01-04-2025,Maharashtra,Nandurbar,425412,237,35,10
01-04-2025,Assam,Golaghat,785603,117,29,12
01-04-2025,Meghalaya,West Garo Hills,794101,38,102,41
01-04-2025,Meghalaya,East Khasi Hills,793001,74,155,63
01-04-2025,Assam,Goalpara,783101,149,112,36
01-04-2025,Bihar,West Champaran,845449,368,469,18
01-04-2025,Meghalaya,East Khasi Hills,793108,57,188,56
01-04-2025,West Bengal,North 24 Parganas,700159,35,28,14
01-04-2025,Uttar Pradesh,Kanpur Nagar,208004,73,44,16
01-04-2025,Uttar Pradesh,Kanpur Nagar,208020,72,74,10
01-04-2025,Bihar,East Champaran,845302,239,335,26
01-04-2025,Maharashtra,Hingoli,431702,120,16,23
01-04-2025,Assam,Karimganj,788720,72,49,14
01-04-2025,Assam,Udalguri,784510,24,36,12
01-04-2025,Uttar Pradesh,Kanpur Nagar,208002,73,65,10
01-04-2025,Rajasthan,Jodhpur,342303,164,37,10
01-04-2025,Gujarat,Sabarkantha,383205,62,11,20
01-04-2025,Assam,Sonitpur,784110,91,100,36
01-04-2025,Gujarat,Panchmahals,389210,90,14,53
01-04-2025,Karnataka,Bengaluru,560043,270,71,92
01-04-2025,Karnataka,Bengaluru,560035,105,30,50
01-04-2025,Odisha,Nabarangapur,764076,182,82,12
01-04-2025,Delhi,North West Delhi,110040,221,134,28
01-04-2025,Punjab,Hoshiarpur,146001,267,35,34
01-04-2025,Nagaland,Noklak,798626,47,65,16
01-04-2025,Assam,Nagaon,782136,50,36,14
01-04-2025,Meghalaya,East Khasi Hills,793016,13,56,21
01-04-2025,Meghalaya,East Khasi Hills,793012,23,180,90
01-04-2025,Assam,Karbi Anglong,782441,141,157,23
01-04-2025,Chhattisgarh,Sukma,494122,267,69,45
01-04-2025,Bihar,Gaya,823001,134,420,12
01-04-2025,Bihar,Munger,811213,191,278,22
01-04-2025,Gujarat,Surat,395009,205,43,15
01-04-2025,Maharashtra,Mumbai Suburban,400072,172,62,12
01-04-2025,Assam,Nagaon,782120,123,75,10
01-04-2025,Assam,Cachar,788117,57,18,12
01-04-2025,Assam,Biswanath,784174,29,48,10
01-04-2025,Madhya Pradesh,Gwalior,474001,364,99,43
01-04-2025,Karnataka,Bengaluru,560047,150,11,12
01-04-2025,Gujarat,Patan,384265,208,36,49
01-04-2025,Punjab,Ludhiana,141003,207,106,35
01-04-2025,Meghalaya,South Garo Hills,794114,56,108,44
01-04-2025,Uttar Pradesh,Etawah,206001,348,226,16
01-04-2025,Assam,Hojai,782447,74,28,12
01-04-2025,Uttar Pradesh,Siddharthnagar,272192,183,323,28
01-04-2025,Karnataka,Bengaluru,560048,98,27,19
01-04-2025,Rajasthan,Jaipur,302020,164,75,12
01-04-2025,Bihar,Jamui,811303,461,339,10
01-04-2025,Uttar Pradesh,Maharajganj,273304,188,184,11
01-04-2025,Uttar Pradesh,Mainpuri,205262,123,107,11
01-04-2025,Madhya Pradesh,Burhanpur,450332,111,31,11
01-04-2025,Nagaland,Kohima,797001,134,228,23
01-04-2025,Madhya Pradesh,Khandwa,450117,271,133,16
01-04-2025,Rajasthan,Ajmer,305001,522,121,22
01-04-2025,Sikkim,West Sikkim,737121,52,65,10
01-04-2025,Haryana,Gurgaon,122001,426,145,22
01-04-2025,Uttar Pradesh,Kanpur Nagar,209402,69,61,20
01-04-2025,Bihar,West Champaran,845455,298,498,21
01-04-2025,West Bengal,Jalpaiguri,735132,72,17,10
01-04-2025,Gujarat,Gandhinagar,382006,24,10,13
01-04-2025,Meghalaya,East Khasi Hills,793009,68,339,141
01-04-2025,Assam,Karbi Anglong,782450,13,66,10
01-04-2025,Meghalaya,East Khasi Hills,793015,190,706,242
01-04-2025,Assam,Dhubri,783348,402,342,22
01-04-2025,Punjab,Amritsar,143001,888,186,40
01-04-2025,Madhya Pradesh,Jabalpur,482003,125,23,11
01-04-2025,Gujarat,Valsad,396191,137,82,10
01-04-2025,Karnataka,Bengaluru,560077,218,38,41
01-04-2025,West Bengal,North 24 Parganas,700136,49,16,13
01-04-2025,Nagaland,Kohima,797003,27,77,14
01-04-2025,Meghalaya,East Khasi Hills,793010,28,49,39
01-04-2025,Meghalaya,West Garo Hills,794104,401,379,149
01-04-2025,Assam,Udalguri,784507,29,53,150
01-04-2025,Uttar Pradesh,Azamgarh,276305,92,174,10
01-04-2025,Rajasthan,Jalor,343049,54,27,14
01-04-2025,Meghalaya,South West Khasi Hills,793114,166,322,101
01-04-2025,Madhya Pradesh,Indore,452001,396,105,27
01-04-2025,Maharashtra,Latur,413517,229,42,23
01-04-2025,Uttar Pradesh,Jalaun,285205,160,70,16
01-04-2025,Rajasthan,Nagaur,341001,445,224,22
01-04-2025,Uttar Pradesh,Gonda,271504,108,89,21
01-04-2025,Uttar Pradesh,Shamli,247776,374,151,12
01-04-2025,Uttar Pradesh,Bahraich,271824,68,58,11
01-04-2025,Uttar Pradesh,Kaushambi,212213,63,39,11
01-04-2025,Assam,Baksa,781372,39,38,19
01-04-2025,Uttar Pradesh,Gorakhpur,273008,61,93,24
01-04-2025,Assam,Sibsagar,785685,60,20,164
01-04-2025,Gujarat,Kheda,387001,112,18,26
01-04-2025,Gujarat,Vadodara,390001,93,22,16
01-04-2025,Karnataka,Bengaluru,560078,232,36,26
01-04-2025,Uttar Pradesh,Bahraich,271865,287,322,61
01-04-2025,Maharashtra,Pune,410405,39,11,19
01-04-2025,Gujarat,Morbi,363642,110,32,21
01-04-2025,Karnataka,Bengaluru,560093,66,20,12
01-04-2025,Assam,Karimganj,788724,163,122,12
01-04-2025,Delhi,West Delhi,110059,974,344,151
01-04-2025,Assam,Nalbari,781334,29,23,24
01-04-2025,Assam,Darrang,784190,139,40,14
01-04-2025,Gujarat,Sabarkantha,383001,123,50,23
01-04-2025,Assam,Udalguri,784523,27,39,12
01-04-2025,Meghalaya,West Garo Hills,794005,76,151,64
01-04-2025,Punjab,Ludhiana,141012,52,22,10
01-04-2025,Uttar Pradesh,Basti,272163,140,139,10
01-04-2025,Assam,Karbi Anglong,782448,60,111,37
01-04-2025,Gujarat,Rajkot,360003,280,88,66
01-04-2025,Madhya Pradesh,Gwalior,474011,97,47,13
01-04-2025,Madhya Pradesh,Barwani,451551,497,313,10
01-04-2025,Uttar Pradesh,Bahraich,271902,106,158,32
01-04-2025,Gujarat,Kheda,387430,19,10,19
01-04-2025,Assam,North Cachar Hills,788830,27,57,19
01-04-2025,Assam,Dibrugarh,786614,15,10,11
01-04-2025,Uttar Pradesh,Lucknow,226016,161,185,15
01-04-2025,Assam,Baksa,781360,84,192,73
01-04-2025,Uttar Pradesh,Varanasi,221001,328,477,41
01-04-2025,Rajasthan,Ajmer,305901,485,75,14
01-04-2025,Gujarat,Amreli,365565,49,10,15
01-04-2025,Gujarat,Morbi,363330,71,31,13
01-04-2025,Meghalaya,East Khasi Hills,793002,124,154,43
01-04-2025,Assam,Kokrajhar,783350,65,64,15
01-04-2025,Meghalaya,South Garo Hills,794107,38,46,26
01-04-2025,Maharashtra,Hingoli,431513,231,30,15
01-04-2025,Madhya Pradesh,Satna,485001,368,55,14
01-04-2025,Uttar Pradesh,Gorakhpur,273001,68,180,23
01-04-2025,Gujarat,Vadodara,390020,35,17,12
01-04-2025,Gujarat,Botad,364710,291,21,20
01-04-2025,Meghalaya,East Khasi Hills,793003,24,47,11
01-04-2025,Maharashtra,Palghar,401209,174,90,16
01-04-2025,Bihar,Bhagalpur,853204,349,238,10
01-04-2025,Gujarat,Junagadh,362001,250,27,12
01-04-2025,Assam,Bongaigaon,783381,12,11,13
01-04-2025,Assam,Kamrup,781354,105,68,22
01-04-2025,Gujarat,Banaskantha,385540,24,14,12
01-04-2025,Gujarat,Surat,395004,464,167,38
01-04-2025,Rajasthan,Jodhpur,342301,210,101,12
01-04-2025,Madhya Pradesh,Shivpuri,473670,133,58,11
01-04-2025,Gujarat,Porbandar,360579,62,10,20
01-04-2025,Delhi,Central Delhi,110003,80,41,12
01-04-2025,West Bengal,North 24 Parganas,700102,42,23,12
01-04-2025,Bihar,Patna,803201,114,297,14
01-04-2025,Bihar,Sitamarhi,843302,616,379,18
01-04-2025,Rajasthan,Dholpur,328025,199,46,11
01-04-2025,Punjab,Gurdaspur,143505,233,36,49
01-04-2025,Bihar,West Champaran,845307,336,447,23
01-04-2025,Assam,Golaghat,785705,65,88,13
01-04-2025,Bihar,Gaya,824231,85,200,16
01-04-2025,Madhya Pradesh,Shivpuri,473885,56,29,18
01-04-2025,Karnataka,Bengaluru,560001,59,12,14
01-04-2025,Assam,Sibsagar,785686,31,16,55
01-04-2025,Uttar Pradesh,Balrampur,271208,123,201,10
01-04-2025,Uttar Pradesh,Varanasi,221002,147,175,10
01-04-2025,Uttar Pradesh,Gorakhpur,273016,70,152,17
01-04-2025,Madhya Pradesh,Jhabua,457779,219,160,19
01-04-2025,Madhya Pradesh,Burhanpur,450221,91,29,18
01-04-2025,Gujarat,Devbhumi Dwarka,361305,135,27,39
01-04-2025,Meghalaya,East Khasi Hills,793006,42,125,59
01-04-2025,Meghalaya,North Garo Hills,794108,47,190,76
01-04-2025,Meghalaya,East Khasi Hills,793121,301,972,290
01-04-2025,Uttar Pradesh,Bahraich,271830,209,213,27
01-04-2025,Assam,Lakhimpur,787031,202,52,34
01-04-2025,Gujarat,Rajkot,360001,178,51,12
01-04-2025,Assam,Hailakandi,788164,38,13,13
01-04-2025,Punjab,Ludhiana,141015,130,80,18
01-04-2025,Karnataka,Bengaluru,560016,210,48,45
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,203207,242,241,29
01-04-2025,Madhya Pradesh,Morena,476115,155,87,25
01-04-2025,Maharashtra,Aurangabad,431001,584,154,53
01-04-2025,Gujarat,Banaskantha,385565,119,84,96
01-04-2025,Maharashtra,Nanded,431715,188,24,12
01-04-2025,Gujarat,Panchmahals,389350,59,19,15
01-04-2025,Gujarat,Sabarkantha,383422,43,49,23
01-04-2025,Nagaland,Dimapur,797112,249,454,80
01-04-2025,Assam,Cachar,788005,65,44,17
01-04-2025,Uttar Pradesh,Bara Banki,225301,172,72,10
01-04-2025,Uttar Pradesh,Banda,210121,208,163,13
01-04-2025,Assam,Cachar,788007,25,26,14
01-04-2025,Jammu and Kashmir,Punch,185121,142,59,10
01-04-2025,Assam,Goalpara,783129,257,93,131
01-04-2025,Assam,Cachar,788002,69,31,19
01-04-2025,Assam,Lakhimpur,787055,123,58,20
01-04-2025,Gujarat,Kheda,387130,108,10,31
01-04-2025,Jharkhand,Hazaribagh,825301,169,65,14
01-04-2025,Gujarat,Banaskantha,385555,38,18,25
01-04-2025,Rajasthan,Baran,325220,124,23,10
01-04-2025,Uttar Pradesh,Kaushambi,212203,70,70,14
01-04-2025,Bihar,Patna,801505,60,212,10
01-04-2025,Meghalaya,Ri Bhoi,793101,19,94,32
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,602,503,55
01-04-2025,Bihar,Muzaffarpur,842001,116,148,12
01-04-2025,Gujarat,Rajkot,360110,93,11,16
01-04-2025,Gujarat,Surat,395007,139,41,10
01-04-2025,Bihar,Jehanabad,804408,37,114,13
01-04-2025,Maharashtra,Thane,421503,226,62,23
01-04-2025,Uttar Pradesh,Azamgarh,276121,139,158,16
01-04-2025,Karnataka,Bengaluru,560010,101,15,36
01-04-2025,Rajasthan,Udaipur,307025,70,47,15
01-04-2025,Madhya Pradesh,Shivpuri,473880,64,48,13
01-04-2025,Uttar Pradesh,Kheri,261505,375,408,11
01-04-2025,Uttarakhand,Nainital,263139,488,66,48
01-04-2025,West Bengal,Kolkata,700004,21,10,23
01-04-2025,Maharashtra,Beed,431122,379,52,19
01-04-2025,Madhya Pradesh,Burhanpur,450331,345,95,71
01-04-2025,Uttar Pradesh,Gonda,271503,223,126,17
01-04-2025,Uttar Pradesh,Jalaun,285203,61,32,10
01-04-2025,Assam,Kamrup Metro,781011,14,27,26
01-04-2025,Karnataka,Bengaluru,560029,102,23,17
01-04-2025,Gujarat,Rajkot,360022,63,11,21
01-04-2025,Bihar,Patna,800008,53,185,45
01-04-2025,Maharashtra,Thane,401107,292,182,10
01-04-2025,Rajasthan,Jaipur,302001,128,39,13
01-04-2025,Gujarat,Sabarkantha,383255,82,27,12
01-04-2025,Uttar Pradesh,Shahjahanpur,242001,725,385,17
01-04-2025,Karnataka,Bengaluru,560064,325,45,40
01-04-2025,Gujarat,Banaskantha,385310,147,169,197
01-04-2025,Meghalaya,North Garo Hills,794112,23,76,26
01-04-2025,Assam,Jorhat,785630,38,22,16
01-04-2025,Gujarat,Jamnagar,361006,125,24,16
01-04-2025,Maharashtra,Chandrapur,442401,193,18,10
01-04-2025,Bihar,Jehanabad,804418,16,76,21
01-04-2025,Chhattisgarh,Durg,491001,336,38,10
01-04-2025,Karnataka,Yadgir,585202,294,44,10
01-04-2025,Maharashtra,Thane,421301,360,124,12
01-04-2025,Telangana,K.v. Rangareddy,500032,27,14,13
01-04-2025,Madhya Pradesh,Morena,476001,479,160,25
01-04-2025,Assam,Cachar,788099,85,20,24
01-04-2025,Assam,Kamrup,781366,57,38,17
01-04-2025,Madhya Pradesh,Bhopal,462022,178,23,10
01-04-2025,Bihar,Muzaffarpur,843103,388,182,12
01-04-2025,Gujarat,Rajkot,360370,140,21,13
